"","x","y"
"1",34.5629596849903,1.64536668453366
"2",23.3126219827682,19.3160928087309
"3",65.5081383418292,56.8455577129498
"4",89.1681563109159,10.7008449267596
"5",59.3385165324435,24.2832340067253
"6",87.8765949280933,36.4706953056157
"7",94.8547213338315,77.4998006643727
"8",26.6811488429084,64.5254127215594
"9",10.2978735696524,42.1556677902117
"10",66.6119117988274,24.6095620561391
"11",5.99680247250944,26.15543496795
"12",76.4496699674055,36.2249599769711
"13",65.9361242316663,67.0406652847305
"14",95.5375556601211,87.788676074706
"15",13.4854136733338,73.0663393391296
"16",59.7464276012033,28.2896775286645
"17",54.2149275774136,31.5188579959795
"18",77.0560818491504,5.93264331109822
"19",19.2170862108469,73.808354511857
"20",98.6122698988765,17.4061361467466
"21",17.9306512000039,30.8500527637079
"22",2.71418513730168,75.4307401832193
"23",27.93900212273,71.4777701999992
"24",35.4585286928341,25.2930043265224
"25",12.4187567271292,26.1490755714476
"26",41.6828206041828,62.670428911224
"27",42.0498313149437,62.515210150741
"28",17.8805873030797,28.7586457328871
"29",82.8821994364262,73.1612185249105
"30",52.4879416683689,70.5872362479568
"31",98.7152222543955,98.7070641713217
"32",71.2307263631374,8.6383962072432
"33",29.6454387018457,28.0884707113728
"34",34.5043784938753,43.4929539216682
"35",53.0587943037972,57.0229528937489
"36",66.2456351565197,84.231267333962
"37",54.171059303917,98.8365712808445
"38",34.1103500220925,37.2144058346748
"39",22.8681680513546,91.6601175907999
"40",21.7126119881868,64.3760234350339
"41",79.0702789556235,63.2510220631957
"42",49.5479717152193,63.8326605083421
"43",3.97738567553461,53.5579871153459
"44",94.7516067419201,55.5844647577032
"45",86.4808484446257,50.6038811523467
"46",36.6380683612078,67.4821782158688
"47",13.6332995956764,32.8978724312037
"48",19.4285992300138,21.6223588446155
"49",90.0888520060107,23.9858300657943
"50",34.6021641045809,58.1650756532326
"51",48.5001998255029,69.3177797365934
"52",67.1553436666727,99.1636655759066
"53",63.9958779793233,37.3647257685661
"54",8.26695365831256,75.2413405803964
"55",12.8118872176856,17.0399880269542
"56",76.9162723096088,72.183646261692
"57",35.4949214262888,26.9590898882598
"58",23.7363498890772,72.1936881309375
"59",63.5260251583531,30.0334005616605
"60",61.4640172338113,11.4063825225458
"61",10.8921210281551,10.0509462878108
"62",31.5193093614653,57.4799854541197
"63",11.6716022836044,70.137653965503
"64",33.1039370968938,2.6226093294099
"65",52.1015733247623,11.4105862798169
"66",84.074218897149,15.7595919910818
"67",38.4862104430795,70.6564685795456
"68",0.591212511062622,68.121504993178
"69",40.6401778105646,63.1199874682352
"70",97.2567551070824,5.32146608456969
"71",36.8943426990882,14.0386522514746
"72",38.1257539615035,97.5276426179335
"73",72.7210412500426,31.1717783333734
"74",25.0271695666015,68.6034539947286
"75",93.5912868008018,73.6654361942783
"76",98.1843250570819,72.2971379524097
"77",93.2681708130985,1.98463015258312
"78",77.2513224044815,13.8533196877688
"79",35.4700671276078,9.57632113713771
"80",75.1634069951251,84.6875095972791
"81",15.4247128870338,17.2003534156829
"82",8.98286479059607,38.27369667124
"83",59.8014274146408,52.2186417132616
"84",45.6725042313337,31.0871007619426
"85",90.3692224528641,66.0049225436524
"86",92.9556456627324,75.2140227239579
"87",84.8072476685047,7.39951250143349
"88",35.9906685305759,73.8551486283541
"89",11.8256991263479,53.1109869014472
"90",90.0424807332456,83.8105807080865
"91",0.78705430496484,79.5665639685467
